osm_id,name,name_de,height,latitude,longitude,wikidata,wikipedia,region_source
6269262719,Kirche,,1402,47.5385966,12.930889,,,bayern-260721
2796313169,Klausenberg,,1402,47.6390128,12.4833642,,,bayern-260721
915085856,Prodel,,1401,47.52464,10.07481,Q105956182,de:Prodel,bayern-260721
3233329554,Graseckwand,,1400,47.5981566,11.7183214,Q124418260,,bayern-260721
4980567984,Reinhardsberg,,1400,47.6099571,12.0875678,,,bayern-260721
3230098750,Wirtshöhe,,1400,47.6285867,12.0643333,,,bayern-260721
1704155750,Kitzstein,,1399,47.723057,12.188521,,,bayern-260721
2413491281,Kleiner Rachel,,1399,48.983702,13.3791457,Q1746668,,bayern-260721
1432769334,Gederer Wand,,1398,47.7670965,12.3816461,,,bayern-260721
1280509706,Hühnerberg,,1397,47.5703194,11.5874394,Q21868108,,bayern-260721
643653896,Hochschergen,,1396,47.6307827,10.9920024,Q31539804,,bayern-260721
1406931812,Jagerwand,,1396,47.7541177,12.2917573,,,bayern-260721
444733025,Mittlerer Rotofen,,1396,47.6943153,12.9189747,Q11825933,de:Rotofen,bayern-260721
3230132868,Moosberg,,1396,47.6978498,12.3210699,Q31558753,,bayern-260721
3105292875,Durlachkopf,,1395,47.7239517,12.6140696,Q31354249,,bayern-260721
2616497949,Grüneck,,1395,47.632505,11.7231497,Q42306274,de:Grüneck (Tegernseer Berge),bayern-260721
3849051307,Rehwaldkopf,,1395,47.7195687,12.5343052,Q31359389,,bayern-260721
384846582,Rötelstein,,1395,47.6310368,11.2849208,Q15059629,,bayern-260721
715720528,,,1395,47.5540285,11.1727521,,,bayern-260721
11663514287,,,1395,47.4290625,10.40779,,,bayern-260721
11584941171,,,1394,47.431168,10.062465,,,bayern-260721
6423595939,Schoberwaldkreuz,,1393,47.5952472,11.1261585,,,bayern-260721
449560297,Toter Mann,,1392,47.6311275,12.9233171,Q1742289,,bayern-260721
915059716,Fluh,,1391,47.50646,10.00422,Q106472787,de:Fluh (Allgäuer Alpen),bayern-260721
61080195,Hoher Kranzberg,,1391,47.4513588,11.2286303,Q177064,,bayern-260721
4104489597,Elmauberg,,1390,47.6450931,11.0736616,Q31548126,,bayern-260721
6622386372,Hochmaiskopf,,1390,47.6722424,12.8507429,Q31353962,,bayern-260721
1625972603,Stübenwasen,,1389,47.8674017,7.9715665,Q1522277,de:Stübenwasen,baden-wuerttemberg
4102509389,Sulzeck,,1389,47.5723736,10.9227768,,,bayern-260721
4104582047,,,1389,47.5269963,11.2354181,,,bayern-260721
12423039644,,,1389,47.4194638,10.1538133,,,bayern-260721
3229978767,Eckspitz,,1386,47.6795493,11.8446746,,,bayern-260721
715725575,Jakelberger Köpfel,,1385,47.4926017,11.0022845,,,bayern-260721
11602997749,Schwarzenberg,,1385,47.4307527,10.2105984,Q31521300,,bayern-260721
702918160,Steckenberg,,1385,47.5963992,11.0271651,Q31519478,,bayern-260721
4104477136,Alpenkopf,,1384,47.6252731,11.2815984,Q31557936,,bayern-260721
3050860035,Heuberg,,1384,47.6720966,11.9477416,Q31541119,,bayern-260721
96428405,Kleiner Arber,,1384,49.1133011,13.1100722,Q882309,de:Kleiner Arber,bayern-260721
10300162543,Sattelkopf,,1384,47.6938922,11.6721641,Q25392929,de:Sattelkopf (Tegernseer Berge),bayern-260721
1855021871,Vorderer Kienberg,,1384,47.5719162,10.54035,Q131034083,de:Vorderer Kienberg,bayern-260721
11585013148,,,1384,47.59079,10.51733,,,bayern-260721
11475916844,Ostertalberg,,1383,47.485831,10.1669883,Q31804546,,bayern-260721
4647797222,Huder,,1382,47.7012898,11.6755881,Q19963321,de:Huder (Berg),bayern-260721
441391243,Schwarzeck,,1382,47.6459467,11.6681975,,,bayern-260721
401538790,Schafkopf,,1380,47.5441336,11.0905038,Q31523659,,bayern-260721
2425615806,Rötlwandkopf,,1379,47.7609246,12.5458676,Q31345519,,bayern-260721
4104489596,Aschlerberg,,1378,47.6460314,11.0798984,Q31553348,,bayern-260721
3626676483,Hufberg,,1378,48.7699013,13.847162,,,bayern-260721
1633757039,Grafenmatt,,1377,47.8478709,8.0204329,Q31544952,,baden-wuerttemberg
11472780073,Weißfluh,,1377,47.50377,9.99824,Q138387477,,bayern-260721
1280475388,Hoher Zwiesler,,1376,47.6007189,11.5399668,Q15115084,de:Hoher Zwiesler,bayern-260721
9688409780,Hufberg - westlicher Gipfel,Hufberg - westlicher Gipfel,1376,48.7705363,13.8464439,,,bayern-260721
576571442,Plattenhausenriegel,Plattenhausenriegel,1376,48.9642157,13.4479409,Q833090,de:Plattenhausenriegel,bayern-260721
1280514612,,,1376,47.6476985,11.4787573,,,bayern-260721
4337688895,Grenzkendlkogel,,1375,47.6710273,12.6387738,,,bayern-260721
12368305057,Oberbodenkopf,,1375,47.536596,10.627135,Q21876579,,bayern-260721
1354753079,Gassenthomaskopf,,1373,47.5483204,10.7471085,,,bayern-260721
4063717463,Immisberg,,1373,47.8792202,7.9956541,Q31560579,,baden-wuerttemberg
410947529,Lusen,Lusen,1373,48.9391964,13.5067775,Q896982,de:Lusen,bayern-260721
13948184522,Nad Rakouskou loukou,,1373,48.7707392,13.846536,,,bayern-260721
1517751985,Rabensteinhorn Südgipfel,,1373,47.6962351,12.8228377,,,bayern-260721
4102642392,Vordertörle,,1373,47.5808549,10.8413272,Q31557118,,bayern-260721
4104421919,Birnkopf,,1372,47.616368,10.8741979,Q31552372,,bayern-260721
3146471175,Gemskopf,,1372,47.6573099,11.4304621,Q31558294,,bayern-260721
3253369961,Schartenköpfl,,1372,47.6068666,11.0056656,,,bayern-260721
11663514290,Unterer Schwarzenberg,,1372,47.4267879,10.4083173,Q130484172,,bayern-260721
11595760164,,,1372,47.477969,9.982314,,,bayern-260721
3233329549,Bettsteineck,,1370,47.6685722,11.6941222,,,bayern-260721
4102509395,Klamm,,1370,47.5740845,10.8217379,,,bayern-260721
440940579,Luckenkopf,,1370,47.7146342,11.6647047,Q22692887,de:Luckenkopf,bayern-260721
1978116115,Schartenkopf,,1370,47.5881799,11.1282336,,,bayern-260721
577336416,Velká Mokrůvka,Moorberg,1370,48.9546699,13.5064049,Q11878617,,bayern-260721
715720564,,,1370,47.5592159,11.1797066,,,bayern-260721
714142246,Bletschertalkopf,,1369,47.5040282,11.2162874,Q31552130,,bayern-260721
48783748,Kranzhorn,,1368,47.7005164,12.1835401,Q1439810,de:Kranzhorn,bayern-260721
4894244948,Osterfeuerspitze,,1368,47.6031223,11.2150194,,,bayern-260721
444733026,Vorderer Rotofen,,1368,47.6937076,12.9224324,,,bayern-260721
3577124557,,,1368,47.5686682,11.4486761,,,bayern-260721
4431668122,Blatný vrch,,1367,48.9674747,13.4500843,,,bayern-260721
1279802994,Hirschhörnl,,1367,47.5793091,11.4740528,,,bayern-260721
1487169532,Großer Rechenberg,,1366,47.7269721,12.500925,Q30659854,,bayern-260721
1279802978,Spitzberg,,1366,47.571462,11.4580742,Q31520046,,bayern-260721
702271044,Schwaiger Berg,,1365,47.6072985,11.1249494,Q31521676,,bayern-260721
4102642395,Nickelskopf,,1364,47.5952785,10.8894175,Q31557467,,bayern-260721
1279771735,Saurüsselkopf,,1364,47.6225673,11.6511951,Q30539486,de:Saurüsselkopf (Tegernseer Berge),bayern-260721
1279333647,Schwarzwand,,1364,47.6850641,11.626852,Q21865673,de:Schwarzwand,bayern-260721
4104404192,Wachsbichel,,1364,47.6047242,10.9823994,,,bayern-260721
12423039648,,,1364,47.4404175,10.1254678,,,bayern-260721
6202988600,Kotiger Stein,,1363,47.658537,11.5346158,,,bayern-260721
4104404193,Lauskopf,,1363,47.5989342,10.9665212,Q31532131,,bayern-260721
1913686966,Nesselberg,,1363,47.6174517,12.0378767,Q21873217,,bayern-260721
311143265,Wasserwand,,1363,47.7275858,12.1849961,,,bayern-260721
1774677537,Bayerischer Plöckenstein,Bayerischer Plöckenstein,1362,48.7720365,13.8269626,Q812363,de:Bayerischer Plöckenstein,bayern-260721
13586596543,Pfangahöhe,,1360,47.485256,9.981365,Q138388941,,bayern-260721
1406932400,Zellerhorn,,1360,47.7559031,12.2941252,,,bayern-260721
1382113324,Rohrkopf,,1359,47.5695965,10.7796039,Q31525469,,bayern-260721
4063756608,Silberberg,,1359,47.8376378,7.99703,Q2285729,,baden-wuerttemberg
4117207289,Bogn Nosn,,1358,47.7521794,12.579788,,,bayern-260721
1372835475,Blässleskopf,,1357,47.533,10.35115,Q31552225,,bayern-260721
3135780329,Markkopf,,1357,47.5238626,11.3425747,,,bayern-260721
3485810457,Scharnkopf,,1356,47.7388807,12.7706877,Q31523561,,bayern-260721
12368305056,,,1356,47.537366,10.628474,,,bayern-260721
1124177898,Zwölferkopf,,1355,47.4879795,10.3504615,Q124611516,,bayern-260721
3023115499,Dümpfel,,1354,47.6915654,12.0689869,Q31549079,,bayern-260721
3233329556,Halseck,,1354,47.6493353,11.7155159,Q31542506,,bayern-260721
1855021870,2. Pfrontener Berg,,1352,47.5722217,10.5430793,Q133289235,,bayern-260721
442710826,Geißkopf,,1352,47.6013397,11.5956652,Q31545762,,bayern-260721
4102507287,Martinswand,,1352,47.5755735,10.9327324,Q31557006,,bayern-260721
294642494,Weissenbachkopf,,1352,47.6077942,11.773529,,,bayern-260721
4104402983,Grießberg,,1351,47.5851272,11.2864661,,,bayern-260721
302404123,Spießhorn,,1351,47.8307116,8.0414512,Q15129013,,baden-wuerttemberg
577323244,Špičník,Großer Spitzberg,1351,48.9610239,13.4637583,Q10413433,,bayern-260721
1679600826,Breitensteinfensterl,,1350,47.7187677,11.9776495,,,bayern-260721
1142708301,Fuderheuberg,,1350,47.753517,12.8709902,Q879480,de:Fuderheuberg,bayern-260721
1421707148,Großer Spitzberg,,1350,48.9583264,13.4619944,,,bayern-260721
1254353608,Katzenkopf,,1350,47.6544438,11.5180908,Q107710642,de:Katzenkopf (Benediktenwand),bayern-260721
3633598457,Koteck,,1350,47.6669824,11.5381086,,,bayern-260721
1740669874,Laubenstein,,1350,47.7571992,12.2885294,Q31559029,,bayern-260721
1978101433,,,1350,47.5729548,11.1180893,,,bayern-260721
705251750,Kreuzturm,,1349,47.5717598,11.2053015,Q31556891,,bayern-260721
3230301392,Köstelkopf,,1349,47.7609295,12.5244307,Q31332139,,bayern-260721
1431131525,Rißer Hochkopf,,1348,47.5628863,11.4201599,Q31525655,,bayern-260721
3230098749,Sillberg,,1348,47.6455227,11.9958352,Q31520759,,bayern-260721
261020752,Zwiesel,,1348,47.7235737,11.4884518,Q14850767,de:Zwiesel (Kocheler Berge),bayern-260721
442345031,Breitenkopf,,1347,47.6180237,11.6332571,Q31551357,,bayern-260721
4104404194,Schwabenkopf,,1346,47.595052,10.9540117,Q31521697,,bayern-260721
26864414,,,1345,47.698953,12.4407003,,,bayern-260721
576699851,Jezerní hora,Hohe Seewand,1344,49.168656,13.1847617,Q12024624,,bayern-260721
441306326,Kotlahnerkopf,,1344,47.6750132,11.7197258,,,bayern-260721
2430346251,,,1344,47.6013176,10.5137648,,,bayern-260721
11584504993,,,1343,47.5260707,10.34272,,,bayern-260721
4158998575,Flauschberg,,1342,47.6918676,12.6672881,,,bayern-260721
296034076,Kofel,,1342,47.5868607,11.0595271,Q1641755,de:Kofel,bayern-260721
469869745,Steinfleckberg,,1342,48.951276,13.5224041,Q832784,de:Steinfleckberg,bayern-260721
270091940,Vysoký hřeben,Hochkamm,1341,48.7746867,13.813786,,,bayern-260721
294642490,Zwieselberg,,1341,47.6100053,11.7721582,Q31513812,,bayern-260721
12505122839,,,1341,47.5275179,10.2126181,,,bayern-260721
9071260980,Höllwand,,1340,47.7231939,12.1868538,,,bayern-260721
1254353521,Kogel,,1340,47.66997,11.5308184,Q96000709,de:Kogel (Kocheler Berge),bayern-260721
2996234833,Mittagsplatzl,,1340,49.093397,13.1428476,Q872635,de:Mittagsplatzl,bayern-260721
6619156556,Teufelskopf,,1340,47.5937664,12.823039,Q31517597,,bayern-260721
10300162542,Spitzeck,,1339,47.7018864,11.6661234,,,bayern-260721
3756190674,,,1339,47.7454479,12.4047117,,,bayern-260721
12304030141,Auf dem Grat,,1338,47.5969834,10.4798178,Q130748744,,bayern-260721
60196151,Burgschrofen,,1338,47.4897084,10.3557259,Q31556168,,bayern-260721
48783390,Heuberg,,1338,47.7260968,12.1843387,Q1616384,de:Heuberg (Chiemgauer Alpen),bayern-260721
2880084780,Mittlerer Adlerkopf,,1338,47.6960642,12.6677871,,,bayern-260721
1401427466,Plesná,Lackenberg,1338,49.1050636,13.3128899,Q321991,de:Lackenberg (Bayerischer Wald),bayern-260721
701066939,Rehleitenkopf,,1338,47.7025666,12.103677,Q31526565,de:Rehleitenkopf,bayern-260721
1279802959,,,1338,47.6418784,11.463017,,,bayern-260721
1279802979,,,1338,47.6386841,11.4629778,,,bayern-260721
48783878,Großer Riesenkopf,,1337,47.7084725,12.1068813,Q1548935,de:Großer Riesenkopf,bayern-260721
672931871,Osterfeuerköpfl,,1336,47.6023232,11.2145558,,,bayern-260721
476276692,Zinkenkopf,,1336,47.64767,13.08619,Q204741,,bayern-260721
4369817141,Gindelalmschneid,,1335,47.7236176,11.7956894,Q1524911,de:Gindelalmschneid,bayern-260721
3459052673,Svaroh,Zwercheck,1334,49.1739781,13.1664534,Q243865,cs:Svaroh (Šumava),bayern-260721
95964264,Dreisessel,,1333,48.780679,13.8031771,Q457636,de:Dreisesselberg (Bayerischer Wald),bayern-260721
95964265,Hochstein,,1333,48.7847492,13.8027768,Q1622345,,bayern-260721
402664587,Teisenberg,,1333,47.8056554,12.7682071,Q1445024,,bayern-260721
1472019094,Gleiselstein,,1332,47.6446913,11.9075355,,,bayern-260721
4102642391,Hennenkopf,,1332,47.5916682,10.8160367,Q31541381,,bayern-260721
3230301397,Mühlprachkopf,,1332,47.6691619,12.5258767,Q31301668,,bayern-260721
7773745925,Malá Mokrůvka,Moorkopf,1331,48.9695427,13.5074488,Q12035052,,bayern-260721
3077015210,Litzlbachhörndl,,1330,47.7043284,12.7354602,Q31531643,,bayern-260721
3230066907,Pfannkobel,,1330,47.6303897,11.9258563,Q31528115,,bayern-260721
281499400,Rechelkopf,,1330,47.7222953,11.6247509,Q2135213,de:Rechelkopf,bayern-260721
1427134777,Schlagkopf,,1330,47.6765339,11.6358042,Q31522896,,bayern-260721
11581548648,,,1330,47.3987849,10.1627183,,,bayern-260721
507110962,Schapbachriedel,,1329,47.5887352,12.9562504,Q31804518,,bayern-260721
2398130163,Altlacher Hochkopf,,1328,47.5542402,11.3571284,Q15106464,,bayern-260721
1277957419,Großer Brünnberg,,1328,47.6420758,12.1022154,Q31544382,,bayern-260721
528944377,Hittisberg,,1328,47.4474478,9.9919781,Q130536731,,bayern-260721
1574152592,Westerberg,,1328,47.7017861,11.8485708,,,bayern-260721
9830833897,Hinterer Adlerkopf,,1326,47.6953066,12.6690576,,,bayern-260721
1254353383,Längentalkopf,,1326,47.6677739,11.512035,,,bayern-260721
3233329690,Wenigberg,,1326,47.6085491,11.7632273,Q31515230,,bayern-260721
4102642390,Jagdberg,,1325,47.5847167,10.7965505,Q31537169,,bayern-260721
1257931849,Pastaukopf,,1325,47.7087933,12.2134423,,,bayern-260721
4460997458,,,1325,47.7368715,12.2796788,,,bayern-260721
4557372201,Bärhalde,,1324,47.8502493,8.0759119,,,baden-wuerttemberg
5876663191,Hendelberg,,1324,47.7608542,12.830369,,,bayern-260721
440940577,Kogelkopf,,1324,47.7190337,11.6744,Q19843401,de:Kogelkopf,bayern-260721
4536085650,Luchsfallwand,,1324,47.7589602,12.4927855,,,bayern-260721
13078597192,,,1323,47.4211625,10.2009666,,,bayern-260721
3839867716,Kleines Spießhorn,,1322,47.8259201,8.037889,,,baden-wuerttemberg
3230301401,Richtstrichkopf,,1322,47.695447,12.6296324,,,bayern-260721
4011728798,Schortenkopf,,1322,47.700905,12.06338,Q31521871,de:Schortenkopf,bayern-260721
389806118,Stallauer Kopf,,1322,47.7246598,11.4816115,Q31519722,,bayern-260721
442710824,Brunstlahnerkopf,,1321,47.6010855,11.6109935,Q31550815,,bayern-260721
1141059170,Fuderheustein,,1321,47.7537784,12.8761479,,,bayern-260721
1279802977,Hahnberg,,1321,47.6334615,11.4907304,Q31542838,,bayern-260721
1625975615,Toter Mann,,1321,47.8921384,7.9902473,Q15851272,de:Toter Mann (Schwarzwald),baden-wuerttemberg
441306336,,,1321,47.678025,11.7282164,,,bayern-260721
3230066914,Tuschberg,,1320,47.618309,11.9108858,Q31516920,,bayern-260721
11633979628,Breitensteiner Berg,,1318,47.57285,10.34263,Q31551298,,bayern-260721
915059703,Imberg,,1318,47.5129246,10.0324964,Q138306738,,bayern-260721
26864394,Rabensteinhorn Nordgipfel,,1318,47.6988381,12.8267449,,,bayern-260721
11472751764,,,1318,47.495059,9.9776,Q138388816,,bayern-260721
389027775,Eibelkopf,,1317,47.7275967,11.9916826,Q31558962,,bayern-260721
2348758737,Köpfle,,1317,47.8615057,8.0414557,,,baden-wuerttemberg
3233329684,Rabenstein,,1317,47.6147751,12.0314281,,,bayern-260721
3481238184,Schuhnagelkopf,,1317,48.9694063,13.3893469,,,bayern-260721
8511978590,Spitzlerberg,,1317,47.51999,10.06507,Q124331610,,bayern-260721
12423261872,,,1317,47.4726738,10.3500116,,,bayern-260721
2448069883,Achhorn,,1316,47.6507789,12.7530574,Q21873263,,bayern-260721
4104421923,Mitterwachsbichel,,1316,47.6140366,10.9846983,Q31557769,,bayern-260721
714142232,Rindberg,,1316,47.5094645,11.2221773,Q31525892,,bayern-260721
357274338,Rohrkopf,,1316,47.7009765,11.7977397,,,bayern-260721
2123571350,Schreckenkopf,,1316,47.6880106,12.0682957,Q31521785,,bayern-260721
11472751763,,,1316,47.494015,9.974652,,,bayern-260721
4978104062,Großer Falkenstein,,1315,49.0847366,13.2799821,Q895753,de:Großer Falkenstein,bayern-260721
3233368715,,,1315,47.6431302,12.1041964,,,bayern-260721
12379187179,,,1315,47.4251806,10.2232389,,,bayern-260721
1633757085,Schläglebachkopf,,1314,47.8455664,8.009354,,,baden-wuerttemberg
911835841,Großer Illing,,1313,47.624011,11.2637843,Q31544070,,bayern-260721
11633979644,,,1313,47.5504706,10.3369331,Q133281951,,bayern-260721
3676274841,Vorderer Adlerkopf,,1312,47.6969394,12.6670165,,,bayern-260721
3229950339,,,1312,47.6961065,12.0531617,,,bayern-260721
1431131378,Mitterberg,,1311,47.5635524,11.4003216,Q31556759,,bayern-260721
391697418,Blößling,,1310,47.7944619,8.0045395,Q32406290,,baden-wuerttemberg
2348756421,Hochkopf,,1310,47.8583025,8.0582179,Q31539972,,baden-wuerttemberg
705155390,Waxenstein,,1310,47.6658503,11.5427384,Q31558507,,bayern-260721
3233329667,,,1310,47.6352148,11.8818866,,,bayern-260721
2883098332,Mehrentaler Wand,,1309,47.7720837,12.5234167,,,bayern-260721
13381243046,Karkopf,,1308,47.6353461,13.0808054,,,bayern-260721
299432944,Mühlschartenkopf,,1308,47.6168885,10.8307895,Q31529998,,bayern-260721
643653893,Hinterschergen,,1307,47.6271819,10.9778395,Q31540600,,bayern-260721
1180862245,Schwarzbergel,,1307,47.6884103,11.6244144,Q116983817,de:Schwarzbergel,bayern-260721
2512170505,Wamberg,,1307,47.4743224,11.1689881,,,bayern-260721
7141485144,,,1306,47.8919124,8.0254994,Q137807923,,baden-wuerttemberg
11584504989,,,1306,47.52644,10.33635,,,bayern-260721
703354390,Mühlberg,,1305,47.57161,11.1173541,Q31530111,,bayern-260721
4102507288,Roßeck,,1305,47.5742363,10.938891,Q31525229,,bayern-260721
1978075939,Schafkopf,,1305,47.535164,11.2633473,Q22030610,,bayern-260721
592647156,Silbereck,,1305,47.6507526,11.6924223,,,bayern-260721
7141489569,,,1305,47.8549533,8.0718178,,,baden-wuerttemberg
3480665605,Bärenlochriegel,,1304,48.9664901,13.4405838,,,bayern-260721
173883540,Grünstein,,1304,47.5943452,12.9654528,Q1552351,de:Grünstein (Watzmann),bayern-260721
3181282951,,,1304,47.7248193,12.184113,,,bayern-260721
3233329555,Großer Berg,,1303,47.596437,11.7479178,,,bayern-260721
3101681818,Maierknogl,,1303,47.7350958,12.7388201,Q31531230,,bayern-260721
12320926199,Urfallköpfle,,1303,47.5523717,10.4904293,Q131012473,,bayern-260721
11157154209,,,1303,47.6868767,12.3528654,,,bayern-260721
1279783252,Ameiskopf,,1302,47.5903154,11.6492462,,,bayern-260721
1920019097,Hachelspitz,,1300,47.6882708,11.8976098,,,bayern-260721
6622386371,Kratzer,,1300,47.6719119,12.867152,,,bayern-260721
3013957643,Lochköpfel,,1300,47.7344195,12.550899,,,bayern-260721
5485841643,Vogelspitz,,1300,47.6815373,12.8500396,Q31294218,,bayern-260721
2360314373,Lusenköpfel,,1299,47.6586111,11.4145225,Q31558310,,bayern-260721
4102507285,G'hörigenhöfe,,1298,47.5528202,10.9455722,,,bayern-260721
1913793049,Ofensteinwand,,1298,47.6095399,12.1084177,,,bayern-260721
2020368803,Schnepfhalde,,1298,47.8199025,8.0921551,Q31522201,,baden-wuerttemberg
12669817384,,,1298,47.572154,10.5452257,Q133289279,,bayern-260721
402678200,Großstaffen,,1297,47.7697998,12.4102288,Q31543545,,bayern-260721
3230066903,Brennereck,,1296,47.6112895,11.8793256,,,bayern-260721
457003387,Schupperköpfl,,1296,47.5308534,10.1491012,Q130496028,,bayern-260721
1421180639,Schürpfeneckberg,,1296,47.5678491,11.4383085,Q31521716,,bayern-260721
96428403,Großer Osser,Großer Osser,1293,49.2031833,13.1097845,Q57572842,,bayern-260721
13112561651,Hittisberg Westgipfel,,1293,47.4469327,9.986208,Q136039527,,bayern-260721
7500516973,Niederskopf,,1293,47.5770421,11.5032567,Q31529506,,bayern-260721
441306332,Ringspitz,,1293,47.6829037,11.7330155,Q26882765,de:Ringspitz,bayern-260721
2598550656,Salober,Salober,1293,47.5654772,10.6127413,Q19308399,de:Salober (Falkensteinkamm),bayern-260721
9246165621,,,1293,47.6806979,11.7342227,,,bayern-260721
2910612830,Lanzeleck,,1292,47.7069001,12.703796,Q31532325,,bayern-260721
11584942293,,,1292,47.3937738,10.2079726,Q132316830,,bayern-260721
4104477134,Hechendorfer Berg,,1291,47.6267726,11.1099903,,,bayern-260721
3230301402,Riserköpfe,,1291,47.6341565,12.5538672,,,bayern-260721
9892741718,Brauneck,,1290,47.7100497,11.6638254,,,bayern-260721
3191281746,Desselkopf,,1290,47.6183935,11.3579688,Q115787218,de:Desselkopf,bayern-260721
3013916975,Hochwurz,,1290,47.7695976,12.5225578,,,bayern-260721
1726259740,Kühberg,,1290,47.57918,10.40082,Q31804528,,bayern-260721
3146487648,Bauernwurf,,1287,47.6563397,11.4393984,,,bayern-260721
4102642396,Brameckköpfel,,1287,47.6093324,10.8979843,Q31557637,,bayern-260721
403303195,Enzian,,1287,49.1237073,13.0830635,Q1346013,de:Enzian (Bayerischer Wald),bayern-260721
7658516058,Schmaleck,,1287,47.87692,7.9748722,,,baden-wuerttemberg
277585474,Zwölferkopf,,1287,47.5668634,10.6053393,Q19312156,"de:Zwölferkopf (Falkensteinkamm, deutscher Name)",bayern-260721
2621596170,,,1287,47.6199259,11.7988676,,,bayern-260721
6619156555,Halskopf,,1285,47.6016706,12.8338717,,,bayern-260721
535182011,Schweinekopf,,1285,47.7904897,7.9971655,Q31561006,,baden-wuerttemberg
5774972193,Spechtenkopf,,1285,47.704072,12.8839484,,,bayern-260721
3510444084,,,1285,47.6433112,11.4353557,,,bayern-260721
1573948654,Schauinsland,,1284,47.9118843,7.8986554,Q650549,de:Schauinsland,baden-wuerttemberg
409616954,Wetterfahne,,1284,47.6828333,12.377494,Q31558639,,bayern-260721
2874031001,Bairerkopf,,1283,47.7730979,12.5273079,Q31354310,,bayern-260721
3230098742,Hausberg,,1283,47.6359728,11.9877063,Q31542068,,bayern-260721
3229950338,Mitterberg,,1283,47.6877111,12.0243576,Q31530614,,bayern-260721
914395399,Engenkopf,,1282,47.3940016,10.2203927,Q31548059,,bayern-260721
11619670999,,,1282,47.577264,10.4040098,,,bayern-260721
3860708541,Kaserkopf,,1281,47.7086156,12.7198413,Q31536080,,bayern-260721
2616499852,Rasserringkopf,,1281,47.6059621,11.7373153,,,bayern-260721
1021851173,Trubelsmattkopf,,1281,47.8677,7.8878,Q31516987,,baden-wuerttemberg
3242752334,Markkopf,,1280,48.9686858,13.5150775,,,bayern-260721
1272500634,Mitterberg,,1280,47.7214992,11.6369916,Q31530597,,bayern-260721
7972230710,Hoher Filzberg,,1279,48.9367145,13.5210641,Q1623890,en:Hoher Filzberg,bayern-260721
3743479381,Schlierseespitz,,1279,47.6940627,11.8662156,,,bayern-260721
401706780,Sulzkopf,,1279,47.7295347,11.620906,Q16857355,de:Sulzkopf,bayern-260721
440940585,Gronetseck,,1278,47.7155768,11.6496965,Q26271340,de:Gronetseck,bayern-260721
1406919071,Hammerstein,,1278,47.7599108,12.2949779,Q31559045,,bayern-260721
441306317,Luchseck,,1278,47.6750969,11.7083359,Q31531495,,bayern-260721
12285984167,Schartenkopf,,1278,47.3802309,10.2555,Q31555275,,bayern-260721
1274835788,Schweinberg,,1278,47.6966791,11.6217197,Q16856787,de:Schweinberg (Lenggries),bayern-260721
1409857323,Sonnwendköpfl,,1278,47.6945821,12.4326504,,,bayern-260721
5343432640,Wiesenwaldkopf,,1278,47.900639,8.0401958,Q31514966,,baden-wuerttemberg
3233329671,,,1278,47.6843785,12.0271267,,,bayern-260721
10274295498,,,1277,47.8307806,8.0845728,,,baden-wuerttemberg
577336417,V koutě,,1276,48.9727165,13.4258767,,,bayern-260721
1280475354,Mitterkopf,,1275,47.611569,11.5557259,Q31530500,,bayern-260721
1994970656,Oberer Habsberg,,1275,47.8036298,8.1166787,,,baden-wuerttemberg
7541694391,Heidstein,,1274,47.8360042,7.8423177,Q31541781,,baden-wuerttemberg
292392028,Farrenpoint,,1273,47.7433528,12.0355847,Q1397113,de:Farrenpoint,bayern-260721
324075710,Kapellenkopf,,1273,47.835669,8.0865356,,,baden-wuerttemberg
1574152589,Kreuzbergköpfel,,1273,47.7114347,11.8113574,,,bayern-260721
1280465448,Talkopf,,1273,47.61813,11.5623576,Q31557854,,bayern-260721
441372961,Bettstein,,1272,47.6684777,11.6886388,Q115537393,de:Bettstein (Tegernseer Berge),bayern-260721
2283172843,Hirschgröhrkopf,,1272,47.713758,11.8891802,Q31540383,,bayern-260721
6731477485,Strubkopf,,1271,47.575612,13.0071885,,,bayern-260721
4462909989,,,1271,49.1113081,13.1249562,,,bayern-260721
916472011,Falkenstein,,1270,47.56941,10.59117,Q31547515,,bayern-260721
4494839789,Pflasterbachhörndl,,1270,47.7015243,12.8296896,Q31558769,,bayern-260721
919730944,Saurüsselkopf,,1270,47.6969604,12.6493523,Q31523888,,bayern-260721
1268492645,Spitzingscheibe,,1270,47.7005103,11.9880991,Q93118382,,bayern-260721
2996235651,Ruckowitzberg,,1269,49.0947511,13.2826889,Q1417160,,bayern-260721
748804706,Sonnenspitz,,1269,47.6393841,11.3760576,Q109019807,de:Sonnenspitz (Kochel),bayern-260721
419804805,Grasleitenstein,,1268,47.6552244,11.6185482,Q30667662,,bayern-260721
7047217017,Leonhardspitze,,1268,47.7252641,13.022261,,,bayern-260721
3230066906,Pfannberg,,1267,47.6292309,11.9188218,Q31528148,,bayern-260721
3230066915,Öderberg,,1267,47.625292,11.8540155,Q31528850,,bayern-260721
1079111239,Haldenköpfle,,1266,47.8790917,7.8903573,Q31560484,,baden-wuerttemberg
265094431,Kleiner Osser,,1266,49.2016875,13.1030838,Q20752967,,bayern-260721
3065745678,Rauhe-Nadel-Kopf,,1266,47.6937769,12.4134416,,,bayern-260721
12321273282,Ressermändleskopf,,1266,47.558229,10.5032393,Q131031594,,bayern-260721
